IWG1,20010920T151657,14.6272,-96.4258,4230.71,,4257.33,4237.09,136.908,135.198,209.392,0.162861,0.133985,185.092,189.06,4.16916,2.92948,0.874756,0.513512,2.92842,5.47057,-6.21562,14.0921,614.656,72.9734,858.589,8.22392,81.2131,0.229676,0.820571,0.750225,,\r\n
IWG1,20010920T151658,14.626,-96.426,4230.86,,4257.48,4237.57,136.908,135.16,209.305,0.16273,0.130531,185.097,189.045,4.14968,2.93939,1.01047,0.47611,2.94617,5.51257,-5.76877,14.1285,614.646,72.9112,858.55,8.32359,81.1039,0.24332,0.820501,0.750295,,\r\n
IWG1,20010920T151659,14.6248,-96.4262,4230.98,,4257.36,4237.09,136.908,135.126,209.254,0.16265,0.130524,185.085,189.044,4.16485,2.94451,1.11561,0.514027,2.94852,5.5113,-5.75913,14.1229,614.654,72.8747,858.335,8.28588,80.7855,0.24683,0.820431,0.750365,,\r\n
IWG1,20010920T151700,14.6235,-96.4264,4231.19,,4257.92,4238.55,136.876,135.133,209.257,0.162665,0.126632,185.079,189.048,4.17203,2.93992,1.00921,0.506778,2.93181,5.53054,-6.11599,14.1436,614.612,72.8769,858.42,8.29998,80.8457,0.222844,0.820361,0.750435,,\r\n
IWG1,20010920T151701,14.6223,-96.4266,4231.45,,4258.04,4238.31,136.854,135.265,209.473,0.162999,0.155042,185.114,189.046,4.13278,2.93111,1.08265,0.46493,2.95826,5.53072,-6.64688,14.1614,614.603,73.0313,858.074,8.28537,81.8339,0.315691,0.820291,0.750505,,\r\n
IWG1,20010920T151702,14.6211,-96.4268,4231.57,,4258.42,4236.6,136.854,135.162,209.318,0.162768,0.140627,185.121,189.053,4.13252,2.91712,1.05973,0.448692,2.91955,5.53124,-7.22863,14.1497,614.574,72.9203,858.012,8.32743,81.4657,0.248214,0.820221,0.750576,,\r\n
IWG1,20010920T151703,14.6199,-96.427,4231.78,,4258.5,4238.06,136.854,135.198,209.376,0.162858,0.106585,185.108,189.053,4.14879,2.90305,0.965424,0.438627,2.93211,5.54875,-7.72168,14.1726,614.568,72.9617,857.866,8.35987,81.7646,0.276193,0.820151,0.750646,,\r\n
IWG1,20010920T151704,14.6186,-96.4272,4232,,4258.52,4239.52,136.854,135.198,209.373,0.162856,0.0650685,185.083,189.051,4.17045,2.90546,0.979284,0.477776,2.92433,5.55931,-7.86591,14.1833,614.567,72.9602,857.759,8.32747,81.6982,0.214343,0.820081,0.750716,,\r\n
IWG1,20010920T151705,14.6174,-96.4274,4232.01,,4258.68,4238.79,136.854,135.229,209.416,0.162924,0.0382651,185.058,189.044,4.18729,2.91859,1.00494,0.490045,2.93893,5.56243,-7.65677,14.1901,614.555,72.9906,857.405,8.32055,81.9211,0.193743,0.82001,0.750786,,\r\n
IWG1,20010920T151706,14.6162,-96.4276,4232.17,,4259.01,4238.06,136.821,135.156,209.295,0.162744,0.041275,185.046,189.039,4.19468,2.93516,0.976331,0.466462,2.95232,5.57471,-7.86271,14.1933,614.53,72.9039,857.229,8.40756,81.5422,0.185383,0.81994,0.750856,,\r\n
IWG1,20010920T151707,14.6149,-96.4278,4232.33,,4258.87,4238.79,136.8,135.288,209.509,0.16307,0.0309245,185.047,189.039,4.19181,2.91686,1.00158,0.495886,2.9307,5.57999,-8.24715,14.2159,614.54,73.0568,857.182,8.29952,82.2911,0.164343,0.81987,0.750926,,\r\n
IWG1,20010920T151708,14.6137,-96.428,4232.34,,4259.29,4238.31,136.8,135.288,209.503,0.16307,0.00379095,185.056,189.033,4.17797,2.90096,1.00751,0.488844,2.90652,5.59834,-8.58655,14.2349,614.508,73.053,856.99,8.28748,82.6123,0.113785,0.8198,0.750996,,\r\n
IWG1,20010920T151709,14.6125,-96.4282,4232.45,,4259.35,4239.04,136.8,135.382,209.657,0.163307,-0.0362776,185.077,189.03,4.15436,2.90549,1.04874,0.463257,2.90791,5.59726,-9.01611,14.2463,614.504,73.1631,856.76,8.28364,83.2984,0.0792708,0.81973,0.751066,,\r\n
IWG1,20010920T151710,14.6113,-96.4284,4232.52,,4259.16,4238.06,136.8,135.39,209.665,0.163316,-0.0257365,185.103,189.041,4.14272,2.9284,1.11889,0.413966,2.94089,5.6283,-9.3279,14.2788,614.518,73.1688,856.621,8.34496,83.4357,0.10949,0.81966,0.751137,,\r\n
IWG1,20010920T151711,14.61,-96.4286,4232.44,,4259.06,4239.77,136.718,135.217,209.387,0.162887,-0.0282004,185.102,189.055,4.15517,2.93018,1.16511,0.428565,2.93423,5.664,-9.7178,14.2929,614.525,72.9701,856.368,8.39758,82.2646,0.0846556,0.81959,0.751207,,\r\n
IWG1,20010920T151712,14.6088,-96.4288,4232.5,,4259.01,4239.52,136.691,135.19,209.347,0.162825,-0.0715836,185.096,189.07,4.17789,2.91773,1.14303,0.412464,2.92495,5.6779,-10.2423,14.3039,614.529,72.9413,856.414,8.45738,82.3378,0.048428,0.819519,0.751277,,\r\n
IWG1,20010920T151713,14.6076,-96.429,4232.49,,4259.13,4239.28,136.691,135.114,209.228,0.162645,-0.0995362,185.072,189.082,4.21291,2.9171,1.05941,0.393586,2.94755,5.695,-10.8015,14.312,614.521,72.8567,856.398,8.58102,82.1741,0.0645029,0.819449,0.751347,,\r\n
IWG1,20010920T151714,14.6064,-96.4292,4232.23,,4259.09,4239.28,136.691,134.893,208.872,0.1621,-0.137789,185.02,189.089,4.26892,2.91483,0.996584,0.417582,2.94163,5.72869,-11.0438,14.3178,614.523,72.6027,856.06,8.72057,80.8656,0.0135562,0.819379,0.751417,,\r\n
IWG1,20010920T151715,14.6051,-96.4294,4232.34,,4258.87,4239.77,136.691,134.819,208.751,0.16191,-0.198323,184.958,189.089,4.32926,2.89658,1.00173,0.476683,2.94226,5.74911,-11.1147,14.3289,614.54,72.5164,856.129,8.71239,80.3555,0.00334803,0.819309,0.751487,,\r\n
IWG1,20010920T151716,14.6039,-96.4296,4232.22,,4258.64,4240.26,136.691,134.879,208.846,0.162051,-0.23161,184.921,189.081,4.36294,2.88975,1.07407,0.525522,2.95621,5.75097,-10.9322,14.3382,614.557,72.5841,855.645,8.66039,80.6844,0.0155082,0.819239,0.751557,,\r\n
IWG1,20010920T151717,14.6027,-96.4298,4231.87,,4258.42,4239.04,136.691,134.978,209.006,0.162291,-0.237655,184.921,189.081,4.36267,2.88593,1.12432,0.560362,2.95758,5.74686,-10.976,14.3467,614.574,72.6978,855.73,8.56555,81.188,0.015574,0.819169,0.751627,,\r\n
IWG1,20010920T151718,14.6015,-96.43,4231.69,,4258.41,4238.55,136.691,134.943,208.948,0.162202,-0.222675,184.98,189.084,4.30431,2.88928,1.14461,0.520479,2.96729,5.76107,-11.1299,14.3566,614.575,72.6564,855.499,8.54329,80.8962,0.0345332,0.819099,0.751697,,\r\n
IWG1,20010920T151719,14.6002,-96.4302,4231.41,,4258.39,4237.09,136.691,134.975,209.003,0.162286,-0.213608,185.073,189.092,4.22223,2.88812,1.21056,0.450315,2.95668,5.76118,-11.4509,14.3612,614.577,72.6958,855.238,8.54149,81.0765,0.00690313,0.819029,0.751768,,\r\n
IWG1,20010920T151720,14.599,-96.4304,4230.95,,4258.2,4237.33,136.691,135.024,209.084,0.162407,-0.219945,185.144,189.115,4.17306,2.89535,1.2485,0.365453,2.95447,5.75059,-11.325,14.3567,614.591,72.7538,855.668,8.59485,81.4744,-0.0210867,0.818959,0.751838,,\r\n
IWG1,20010920T151721,14.5978,-96.4306,4231,,4257.89,4237.57,136.691,135.144,209.281,0.162701,-0.172949,185.159,189.141,4.18363,2.92693,1.17477,0.356792,2.97993,5.73649,-11.1721,14.3578,614.614,72.8939,855.238,8.57099,82.2351,0.00183149,0.818889,0.751908,,\r\n
IWG1,20010920T151722,14.5966,-96.4308,4230.77,,4257.69,4237.33,136.691,135.264,209.476,0.162997,-0.0998474,185.141,189.157,4.22161,2.93096,1.05856,0.391661,2.97699,5.72788,-11.3211,14.3646,614.629,73.0337,855.061,8.52763,83.177,0.0443847,0.818819,0.751978,,\r\n
IWG1,20010920T151723,14.5953,-96.431,4230.56,,4257.59,4237.09,136.686,135.227,209.454,0.162961,-0.0544449,185.113,189.159,4.24873,2.9114,1.00229,0.430162,2.95078,5.65069,-11.6563,14.2831,614.637,73.0176,854.615,8.49222,83.3863,0.0670501,0.818748,0.752048,,\r\n
IWG1,20010920T151724,14.5941,-96.4312,4230.68,,4257.63,4237.57,136.659,135.141,209.356,0.162812,-0.0519875,185.077,189.162,4.28338,2.88889,1.00688,0.495107,2.92713,5.55369,-11.7829,14.1752,614.634,72.9477,854.992,8.44326,82.7075,0.0655769,0.818678,0.752118,,\r\n
IWG1,20010920T151725,14.5929,-96.4314,4230.67,,4257.41,4237.33,136.637,135.091,209.317,0.162748,-0.0624967,185.049,189.15,4.30506,2.87901,0.993312,0.596482,2.9315,5.44749,-11.5122,14.0623,614.651,72.92,854.554,8.27463,82.087,0.0953946,0.818608,0.752188,,\r\n
IWG1,20010920T151726,14.5917,-96.4315,4230.45,,4257.22,4237.82,136.637,135.074,209.29,0.162703,-0.0454977,185.05,189.135,4.28598,2.88311,0.961139,0.59552,2.94828,5.43878,-11.0111,14.051,614.665,72.9007,854.169,8.23274,81.924,0.133877,0.818538,0.752258,,\r\n
IWG1,20010920T151727,14.5904,-96.4317,4230.38,,4257.18,4235.62,136.637,135.004,209.171,0.16252,-0.0281813,185.066,189.126,4.25766,2.87946,0.98465,0.547464,2.94873,5.43791,-10.3883,14.0404,614.668,72.8156,854.315,8.32796,81.576,0.152651,0.818468,0.752328,,\r\n
IWG1,20010920T151728,14.5892,-96.4319,4230.29,,4257.17,4235.87,136.637,134.966,209.101,0.162412,-0.0266065,185.048,189.115,4.26766,2.87738,1.01101,0.557757,2.94443,5.44307,-9.70502,14.04,614.669,72.7655,854.262,8.32688,81.3242,0.146819,0.818398,0.752398,,\r\n
IWG1,20010920T151729,14.588,-96.4321,4230.13,,4257.04,4237.33,136.637,134.902,209.007,0.162267,-0.0300799,185.012,189.099,4.28979,2.87605,0.968689,0.640467,2.94656,5.39875,-8.99212,13.9866,614.679,72.699,853.762,8.2041,80.6582,0.152056,0.818328,0.752468,,\r\n
IWG1,20010920T151730,14.5868,-96.4323,4230.07,,4257.16,4236.11,136.637,134.91,209.01,0.162273,-0.0333946,185.013,189.084,4.2718,2.86402,0.906801,0.647127,2.94588,5.38674,-8.27438,13.9745,614.67,72.7007,853.97,8.13589,80.6058,0.167399,0.818258,0.752539,,\r\n
IWG1,20010920T151731,14.5855,-96.4325,4230.02,,4256.96,4237.09,136.637,134.84,208.907,0.162112,-0.0511112,185.076,189.057,4.18183,2.85746,0.946404,0.649465,2.935,5.34048,-7.55577,13.9184,614.685,72.6277,853.731,7.98313,79.8076,0.143079,0.818188,0.752609,,\r\n
IWG1,20010920T151732,14.5843,-96.4327,4229.82,,4257.01,4237.09,136.637,134.778,208.803,0.161954,-0.0662432,185.176,189.044,4.06601,2.85149,1.03136,0.598313,2.94406,5.32501,-6.84674,13.8941,614.681,72.5536,853.624,7.87122,79.129,0.160307,0.818117,0.752679,,\r\n
IWG1,20010920T151733,14.5831,-96.4329,4229.93,,4256.88,4236.6,136.637,134.706,208.681,0.161765,-0.0884555,185.294,189.043,3.95008,2.8503,1.07337,0.518422,2.946,5.31733,-6.14572,13.8761,614.691,72.4663,853.409,7.81799,78.287,0.1431,0.818047,0.752749,,\r\n
IWG1,20010920T151734,14.5819,-96.4331,4229.7,,4256.89,4236.35,136.637,134.682,208.634,0.161693,-0.0985584,185.395,189.043,3.84792,2.86658,1.03556,0.447698,2.96845,5.30389,-5.45756,13.8585,614.69,72.4331,853.247,7.75363,77.8609,0.146658,0.817977,0.752819,,\r\n
IWG1,20010920T151735,14.5806,-96.4333,4229.47,,4256.47,4235.13,136.637,134.745,208.727,0.161828,-0.0629539,185.445,189.044,3.80113,2.87636,0.91763,0.407462,2.99602,5.29867,-4.77989,13.8602,614.722,72.4994,853.124,7.69915,78.0525,0.210511,0.817907,0.752889,,\r\n
IWG1,20010920T151736,14.5794,-96.4335,4229.45,,4256.57,4235.87,136.637,134.785,208.771,0.161897,-0.0410273,185.44,189.041,3.80123,2.86222,0.813658,0.388579,2.96716,5.30619,-4.11436,13.8716,614.715,72.5308,853.216,7.72216,78.412,0.190386,0.817837,0.752959,,\r\n
IWG1,20010920T151737,14.5782,-96.4337,4229.37,,4256.49,4235.62,136.648,134.746,208.695,0.161778,-0.0515557,185.382,189.033,3.85168,2.86145,0.790906,0.421154,2.96217,5.30739,-3.45779,13.8666,614.72,72.4762,852.817,7.78535,78.2477,0.176069,0.817767,0.753029,,\r\n
IWG1,20010920T151738,14.577,-96.4339,4229.19,,4256.28,4235.62,136.669,134.689,208.595,0.161622,-0.0407479,185.311,189.013,3.90188,2.86068,0.779119,0.4902,2.9756,5.30128,-2.81667,13.852,614.736,72.4054,852.525,7.66538,77.6251,0.215613,0.817697,0.7531,,\r\n
IWG1,20010920T151739,14.5757,-96.4341,4229.09,,4256.03,4235.38,136.669,134.709,208.618,0.161653,-0.0371157,185.263,188.99,3.92847,2.85756,0.763752,0.54539,2.96702,5.29398,-2.27757,13.8461,614.755,72.4218,852.755,7.60654,77.6576,0.204772,0.817627,0.75317,,\r\n
IWG1,20010920T151740,14.5745,-96.4343,4228.95,,4255.8,4235.87,136.691,134.764,208.711,0.16179,-0.0578993,185.259,188.965,3.90653,2.84186,0.784424,0.564479,2.95235,5.28541,-2.26383,13.8446,614.773,72.488,852.478,7.52601,77.9246,0.186723,0.817557,0.75324,,\r\n
IWG1,20010920T151741,14.5733,-96.4345,4228.85,,4255.87,4234.89,136.691,134.85,208.858,0.162015,-0.0747522,185.303,188.943,3.84235,2.85006,0.863543,0.53435,2.9457,5.27883,-2.65022,13.8497,614.767,72.5922,852.125,7.43669,78.1309,0.136712,0.817486,0.75331,,\r\n
IWG1,20010920T151742,14.5721,-96.4347,4228.56,,4256,4234.89,136.691,134.88,208.917,0.162109,-0.0476758,185.357,188.928,3.77054,2.89636,0.91866,0.480564,2.97409,5.28092,-3.24227,13.8568,614.758,72.6346,852.263,7.449,77.8334,0.118851,0.817416,0.75338,,\r\n
IWG1,20010920T151743,14.5708,-96.4349,4228.35,,4256.13,4236.6,136.691,134.914,208.984,0.162213,0.0152019,185.379,188.922,3.74364,2.92491,0.882466,0.446948,2.98786,5.28509,-3.94181,13.8666,614.748,72.6822,851.948,7.42766,78.0776,0.140532,0.817346,0.753451,,\r\n
IWG1,20010920T151744,14.5696,-96.4351,4228.3,,4255.79,4235.62,136.68,134.92,209.011,0.162249,0.0665226,185.351,188.915,3.76333,2.91991,0.812875,0.43184,2.97543,5.29151,-4.68566,13.8751,614.774,72.7019,852.117,7.48294,78.4436,0.168522,0.817276,0.753521,,\r\n
IWG1,20010920T151745,14.5684,-96.4353,4228.19,,4255.85,4234.4,136.637,134.907,209.004,0.162239,0.0643509,185.281,188.9,3.81739,2.89744,0.77961,0.461244,2.94206,5.29624,-5.44469,13.8794,614.769,72.6965,851.748,7.54849,78.5032,0.147966,0.817205,0.753591,,\r\n
IWG1,20010920T151746,14.5671,-96.4355,4228.17,,4255.74,4235.38,136.637,134.929,209.056,0.162316,0.0545275,185.201,188.879,3.87755,2.89371,0.789896,0.548221,2.94428,5.29216,-6.2124,13.8793,614.777,72.7338,851.71,7.44107,78.5288,0.162827,0.817135,0.753661,,\r\n
IWG1,20010920T151747,14.5659,-96.4356,4228.17,,4255.86,4234.89,136.637,135.004,209.188,0.162521,0.0848233,185.168,188.852,3.8865,2.89964,0.811708,0.577345,2.96262,5.28975,-6.97193,13.8877,614.768,72.8281,851.564,7.38702,79.0429,0.218707,0.817065,0.753731,,\r\n
IWG1,20010920T151748,14.5647,-96.4358,4228.06,,4255.71,4234.65,136.637,135,209.197,0.162532,0.106877,185.19,188.832,3.84173,2.89339,0.877797,0.529427,2.94949,5.29028,-7.68962,13.8888,614.779,72.8344,851.349,7.43174,79.1739,0.226772,0.816995,0.753802,,\r\n
IWG1,20010920T151749,14.5635,-96.436,4228.22,,4255.92,4234.16,136.637,134.992,209.192,0.162528,0.110642,185.229,188.82,3.79216,2.90143,0.980221,0.500221,2.93898,5.28795,-8.23915,13.8862,614.763,72.8307,851.056,7.34127,79.09,0.197757,0.816925,0.753872,,\r\n
IWG1,20010920T151750,14.5622,-96.4362,4228.28,,4256.05,4235.13,136.637,134.966,209.151,0.162468,0.138322,185.252,188.82,3.7712,2.94181,1.02137,0.490334,2.96041,5.28998,-8.40006,13.8851,614.754,72.8017,851.087,7.3182,78.8674,0.183165,0.816854,0.753942,,\r\n
IWG1,20010920T151751,14.561,-96.4364,4228.29,,4255.85,4235.13,136.637,134.9,209.045,0.162301,0.168021,185.25,188.819,3.77227,2.95281,0.957864,0.4947,2.9634,5.29199,-8.12464,13.8784,614.768,72.7258,851.179,7.32342,78.3345,0.187954,0.816784,0.754012,,\r\n
IWG1,20010920T151752,14.5598,-96.4366,4228.48,,4256.06,4234.89,136.637,134.845,208.951,0.162161,0.146253,185.233,188.808,3.7775,2.927,0.873983,0.483629,2.93523,5.29033,-7.793,13.8693,614.753,72.6586,851.003,7.39089,78.0439,0.161907,0.816714,0.754082,,\r\n
IWG1,20010920T151753,14.5586,-96.4368,4228.6,,4256.19,4236.11,136.599,134.777,208.842,0.161997,0.100228,185.198,188.794,3.7961,2.92171,0.863464,0.509455,2.93003,5.29179,-7.82745,13.8621,614.743,72.5809,850.81,7.39768,77.5247,0.126739,0.816644,0.754153,,\r\n
IWG1,20010920T151754,14.5573,-96.437,4228.58,,4256.17,4235.13,136.583,134.728,208.772,0.16189,0.0969391,185.17,188.779,3.81033,2.94468,0.892605,0.536005,2.96707,5.28938,-8.19431,13.8539,614.744,72.5313,850.741,7.40008,77.1437,0.161262,0.816573,0.754223,,\r\n
IWG1,20010920T151755,14.5561,-96.4372,4228.65,,4256.19,4235.87,136.583,134.726,208.779,0.161901,0.125914,185.158,188.766,3.80886,2.9389,0.92691,0.525598,2.98671,5.28647,-8.68497,13.8515,614.743,72.5362,850.357,7.40999,77.1895,0.247981,0.816503,0.754293,,\r\n
IWG1,20010920T151756,14.5549,-96.4374,4228.76,,4256.4,4234.4,136.583,134.724,208.777,0.161903,0.135293,185.159,188.757,3.80181,2.90492,0.983184,0.470728,2.9659,5.28562,-8.99932,13.8507,614.727,72.5351,850.603,7.48046,77.387,0.289406,0.816433,0.754363,,\r\n
IWG1,20010920T151757,14.5537,-96.4376,4228.79,,4256.76,4235.62,136.583,134.776,208.852,0.162024,0.113525,185.143,188.757,3.81499,2.89107,1.0552,0.444537,2.94247,5.29171,-8.94974,13.8634,614.7,72.5882,850.203,7.56408,78.0061,0.257156,0.816363,0.754433,,\r\n
IWG1,20010920T151758,14.5524,-96.4377,4228.77,,4256.77,4235.87,136.583,134.838,208.941,0.162159,0.0986917,185.119,188.759,3.84198,2.88934,1.07142,0.485274,2.94638,5.29821,-8.60175,13.8773,614.699,72.6513,850.149,7.50944,78.3616,0.262809,0.816293,0.754504,,\r\n
IWG1,20010920T151759,14.5512,-96.4379,4228.92,,4257.04,4235.62,136.583,134.976,209.148,0.162482,0.0989711,185.097,188.758,3.86434,2.88085,1.02395,0.500532,2.9308,5.29191,-8.08459,13.8879,614.679,72.7994,850.28,7.48058,79.3927,0.248163,0.816222,0.754574,,\r\n
IWG1,20010920T151800,14.55,-96.4381,4229.09,,4256.93,4236.11,136.583,135.097,209.337,0.16277,0.109474,185.065,188.755,3.88849,2.89551,0.976647,0.486531,2.93505,5.27387,-7.47561,13.8845,614.687,72.9345,849.934,7.54615,80.492,0.239569,0.816152,0.754644,,\r\n
IWG1,20010920T151801,14.5488,-96.4383,4229,,4257.04,4236.35,136.583,135.149,209.408,0.16288,0.129972,185.02,188.743,3.92423,2.91368,0.987633,0.528748,2.93478,5.26599,-6.82427,13.8822,614.679,72.985,849.826,7.52997,80.8682,0.216277,0.816082,0.754715,,\r\n
IWG1,20010920T151802,14.5475,-96.4385,4229.17,,4257.05,4235.38,136.583,135.149,209.396,0.162862,0.119291,184.972,188.734,3.96183,2.90408,1.02316,0.571729,2.91517,5.26369,-6.15616,13.8789,614.678,72.9762,849.873,7.50093,81.2162,0.185171,0.816011,0.754785,,\r\n
IWG1,20010920T151803,14.5463,-96.4387,4229.34,,4257.26,4235.87,136.544,135.114,209.325,0.162758,0.0780606,184.94,188.727,3.98765,2.88897,1.0602,0.594303,2.90538,5.26104,-5.4841,13.8706,614.662,72.9258,849.588,7.52313,81.4055,0.167365,0.815941,0.754855,,\r\n
IWG1,20010920T151804,14.5451,-96.4389,4229.37,,4257.53,4235.87,136.485,135.094,209.276,0.162687,0.050781,184.94,188.717,3.9781,2.89309,1.09028,0.614122,2.92154,5.25791,-4.72754,13.8637,614.642,72.8907,849.488,7.48865,81.2221,0.172138,0.815871,0.754925,,\r\n
IWG1,20010920T151805,14.5439,-96.4391,4229.56,,4257.49,4235.87,136.474,135.041,209.187,0.16255,0.042418,184.979,188.711,3.9307,2.88702,1.11827,0.579588,2.93613,5.25563,-4.37711,13.854,614.645,72.8268,849.288,7.48458,80.8024,0.209958,0.815801,0.754996,,\r\n
IWG1,20010920T151806,14.5426,-96.4393,4229.67,,4257.78,4235.38,136.474,135.035,209.18,0.162544,0.0325183,185.04,188.713,3.87233,2.87635,1.157,0.535645,2.93579,5.25024,-4.54309,13.8482,614.623,72.8217,849.027,7.44342,80.6764,0.226466,0.815731,0.755066,,\r\n
IWG1,20010920T151807,14.5414,-96.4394,4229.52,,4257.42,4236.11,136.474,135.013,209.159,0.162506,0.0225679,185.093,188.72,3.8272,2.8665,1.18771,0.493943,2.94064,5.25074,-5.01176,13.8467,614.65,72.8071,849.281,7.45307,80.4938,0.251093,0.81566,0.755136,,\r\n
IWG1,20010920T151808,14.5402,-96.4396,4229.66,,4257.56,4235.87,136.474,134.953,209.076,0.162382,0.0131635,185.127,188.727,3.802,2.84934,1.15755,0.464127,2.94451,5.24739,-5.59429,13.8367,614.639,72.7479,849.142,7.45479,80.0132,0.287728,0.81559,0.755206,,\r\n
IWG1,20010920T151809,14.539,-96.4398,4229.77,,4257.51,4237.09,136.485,134.89,208.991,0.162252,-0.0020955,185.119,188.737,3.82072,2.83686,1.07914,0.448938,2.94061,5.23412,-6.03483,13.8161,614.643,72.6876,849.073,7.51334,79.6338,0.291315,0.81552,0.755277,,\r\n
IWG1,20010920T151810,14.5377,-96.44,4229.81,,4257.71,4236.6,136.517,134.856,208.948,0.162189,-0.02373,185.066,188.736,3.87215,2.82223,1.00548,0.45184,2.94279,5.20689,-6.14974,13.7847,614.628,72.6568,848.858,7.6291,79.6057,0.300434,0.815449,0.755347,,\r\n
IWG1,20010920T151811,14.5365,-96.4402,4229.69,,4257.62,4236.35,136.566,134.785,208.835,0.162014,-0.0880237,185.02,188.731,3.91202,2.79431,0.980616,0.487608,2.91761,5.20484,-5.90945,13.7733,614.635,72.576,848.581,7.66976,78.9338,0.249318,0.815379,0.755417,,\r\n
IWG1,20010920T151812,14.5353,-96.4404,4229.62,,4257.48,4235.13,136.583,134.768,208.8,0.161959,-0.140214,184.987,188.727,3.94192,2.81475,1.00204,0.501125,2.9294,5.20567,-5.46399,13.7713,614.645,72.5515,848.55,7.72862,78.7193,0.177713,0.815309,0.755487,,\r\n
IWG1,20010920T151813,14.5341,-96.4406,4229.49,,4257.37,4235.13,136.583,134.739,208.742,0.161867,-0.167735,184.959,188.721,3.96295,2.84257,1.05091,0.520919,2.94613,5.21373,-4.91516,13.7747,614.654,72.5096,848.597,7.76321,78.5675,0.123555,0.815239,0.755558,,\r\n
IWG1,20010920T151814,14.5328,-96.4408,4229.26,,4257.18,4235.62,136.583,134.739,208.73,0.161846,-0.182886,184.935,188.715,3.98264,2.84538,1.10712,0.550306,2.95387,5.21243,-4.31103,13.7723,614.668,72.5017,848.32,7.7592,78.5484,0.119298,0.815168,0.755628,,\r\n
